               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,             0.10575,            0.027313,           0.0081362,             0.72543,             0.53113,             0.56182,             0.29983,            0.088996,            0.017774,           0.0096794,           0.0094852,           0.0094852,           0.0094852
                 158,             0.10608,            0.028397,           0.0084401,              0.7362,             0.52701,             0.56217,             0.30016,            0.088968,            0.017783,           0.0097153,           0.0094819,           0.0094819,           0.0094819
                 159,              0.1052,            0.027306,           0.0071355,             0.73245,              0.5284,             0.56224,             0.30046,            0.088947,            0.017791,           0.0097568,           0.0094786,           0.0094786,           0.0094786
                 160,             0.10597,            0.027702,           0.0083329,             0.74251,             0.52227,             0.56152,             0.30096,            0.088929,            0.017798,           0.0097809,           0.0094753,           0.0094753,           0.0094753
                 161,             0.10557,            0.027344,           0.0077011,             0.73832,             0.52354,             0.56189,             0.30087,            0.088904,            0.017798,           0.0097964,            0.009472,            0.009472,            0.009472
                 162,             0.10582,            0.026971,           0.0068299,             0.71399,             0.53645,             0.56221,             0.30153,            0.088886,            0.017801,            0.009782,           0.0094687,           0.0094687,           0.0094687
                 163,             0.10434,             0.02634,           0.0066296,             0.71702,             0.53569,             0.56214,             0.30182,            0.088859,            0.017802,           0.0097617,           0.0094654,           0.0094654,           0.0094654
                 164,             0.10423,            0.026464,            0.006238,             0.71947,             0.53434,             0.56299,             0.30209,            0.088832,            0.017794,           0.0097453,           0.0094621,           0.0094621,           0.0094621
                 165,             0.10491,            0.026685,           0.0061032,             0.71768,             0.53535,              0.5636,             0.30245,            0.088803,             0.01779,           0.0097359,           0.0094588,           0.0094588,           0.0094588
                 166,             0.10408,            0.026671,           0.0062357,             0.71249,             0.53845,             0.56349,             0.30281,            0.088772,            0.017787,           0.0097243,           0.0094555,           0.0094555,           0.0094555
                 167,             0.10398,            0.026415,           0.0066391,             0.72189,             0.53474,             0.56411,             0.30328,             0.08873,             0.01779,           0.0097111,           0.0094522,           0.0094522,           0.0094522
                 168,             0.10458,            0.026602,           0.0064647,             0.71621,             0.53704,             0.56458,             0.30377,            0.088698,            0.017791,           0.0097019,           0.0094489,           0.0094489,           0.0094489
                 169,             0.10434,            0.026538,           0.0060737,              0.7281,             0.53076,             0.56492,             0.30448,             0.08867,            0.017786,           0.0096782,           0.0094456,           0.0094456,           0.0094456
                 170,             0.10388,            0.026806,           0.0060867,              0.6898,             0.55186,             0.56477,             0.30489,            0.088646,            0.017783,           0.0096601,           0.0094423,           0.0094423,           0.0094423
                 171,             0.10415,            0.026645,           0.0058816,             0.69561,             0.54938,             0.56504,              0.3055,             0.08863,            0.017779,           0.0096461,            0.009439,            0.009439,            0.009439
                 172,             0.10373,            0.026386,           0.0060498,             0.69721,             0.54915,             0.56552,             0.30581,            0.088609,            0.017785,           0.0096341,           0.0094357,           0.0094357,           0.0094357
                 173,             0.10398,            0.026513,           0.0061135,             0.70505,             0.54567,             0.56593,               0.306,            0.088579,            0.017786,           0.0096216,           0.0094324,           0.0094324,           0.0094324
                 174,             0.10408,            0.026291,           0.0060458,             0.69783,             0.55022,             0.56631,             0.30626,            0.088556,            0.017787,           0.0096064,           0.0094291,           0.0094291,           0.0094291
                 175,             0.10381,            0.026639,           0.0062242,              0.7115,             0.54285,             0.56665,             0.30673,            0.088536,            0.017779,           0.0095914,           0.0094258,           0.0094258,           0.0094258
                 176,              0.1045,            0.026577,            0.006055,             0.72085,             0.53917,             0.56769,             0.30764,             0.08851,            0.017768,           0.0095775,           0.0094225,           0.0094225,           0.0094225
                 177,             0.10408,             0.02673,           0.0061689,             0.70573,             0.54893,             0.56802,             0.30779,             0.08849,            0.017768,           0.0095655,           0.0094192,           0.0094192,           0.0094192
                 178,             0.10491,            0.027037,           0.0064938,             0.71149,             0.54604,             0.56844,             0.30828,            0.088464,            0.017766,           0.0095566,           0.0094159,           0.0094159,           0.0094159
                 179,             0.10336,             0.02634,           0.0062902,               0.717,             0.54385,             0.56861,             0.30844,            0.088442,            0.017767,           0.0095416,           0.0094126,           0.0094126,           0.0094126
                 180,             0.10514,            0.027449,           0.0073419,             0.71912,             0.54433,             0.56938,             0.30882,            0.088426,            0.017759,           0.0095303,           0.0094093,           0.0094093,           0.0094093
                 181,             0.10484,            0.026888,           0.0062289,             0.72009,             0.54551,             0.57024,             0.30901,            0.088402,            0.017758,           0.0095075,            0.009406,            0.009406,            0.009406
                 182,             0.10406,            0.025972,           0.0063274,             0.71656,             0.54753,             0.57047,             0.30908,            0.088376,             0.01776,           0.0094987,           0.0094027,           0.0094027,           0.0094027
                 183,             0.10405,            0.026618,              0.0061,             0.72019,             0.54603,             0.57018,             0.30925,            0.088355,            0.017758,           0.0094853,           0.0093994,           0.0093994,           0.0093994
                 184,             0.10418,            0.026475,           0.0060808,             0.71698,             0.54791,             0.57022,             0.30978,            0.088325,             0.01775,           0.0094719,           0.0093961,           0.0093961,           0.0093961
                 185,             0.10378,            0.026506,           0.0061058,             0.71664,             0.54822,              0.5705,             0.31038,            0.088296,            0.017756,           0.0094631,           0.0093928,           0.0093928,           0.0093928
                 186,             0.10395,            0.026713,           0.0064487,             0.72093,             0.54664,             0.57114,             0.31088,            0.088262,            0.017743,           0.0094391,           0.0093895,           0.0093895,           0.0093895
                 187,              0.1043,            0.026336,            0.005964,             0.72915,             0.54339,             0.57136,             0.31133,            0.088232,            0.017738,            0.009419,           0.0093862,           0.0093862,           0.0093862
                 188,             0.10565,            0.027411,           0.0077416,             0.72992,              0.5434,             0.57135,             0.31114,            0.088205,            0.017736,           0.0094296,           0.0093829,           0.0093829,           0.0093829
                 189,             0.10359,             0.02632,           0.0061943,             0.73009,             0.54303,             0.57154,             0.31147,            0.088188,            0.017737,           0.0094325,           0.0093796,           0.0093796,           0.0093796
                 190,              0.1034,            0.026072,           0.0067382,             0.73121,             0.54227,             0.57208,               0.312,            0.088169,             0.01773,           0.0094377,           0.0093763,           0.0093763,           0.0093763
                 191,             0.10744,            0.028437,           0.0092891,             0.71686,              0.5491,             0.57243,             0.31188,            0.088173,            0.017735,           0.0094588,            0.009373,            0.009373,            0.009373
                 192,             0.10507,            0.027168,           0.0068958,             0.71738,             0.54967,             0.57254,             0.31199,            0.088174,             0.01773,           0.0094847,           0.0093697,           0.0093697,           0.0093697
                 193,             0.10432,            0.026247,           0.0062229,             0.72044,              0.5478,             0.57227,             0.31184,            0.088169,            0.017746,           0.0094993,           0.0093664,           0.0093664,           0.0093664
                 194,             0.10375,            0.026266,           0.0059816,             0.72923,             0.54341,             0.57237,             0.31229,            0.088158,            0.017745,           0.0095044,           0.0093631,           0.0093631,           0.0093631
                 195,             0.10477,            0.026799,            0.006136,             0.72383,             0.54751,             0.57291,             0.31255,             0.08814,            0.017746,           0.0095132,           0.0093598,           0.0093598,           0.0093598
                 196,             0.10337,            0.026194,           0.0057613,             0.72461,             0.54759,             0.57278,              0.3129,            0.088117,            0.017743,           0.0095124,           0.0093565,           0.0093565,           0.0093565
                 197,             0.10367,             0.02622,           0.0059618,             0.73709,             0.54227,             0.57309,             0.31335,            0.088098,            0.017747,           0.0095103,           0.0093532,           0.0093532,           0.0093532
                 198,             0.10319,            0.025987,            0.006208,             0.73953,             0.54164,             0.57266,             0.31372,             0.08808,             0.01775,           0.0095071,           0.0093499,           0.0093499,           0.0093499
                 199,              0.1035,            0.026445,           0.0062274,             0.73777,             0.54292,             0.57241,             0.31331,             0.08806,            0.017735,           0.0095093,           0.0093466,           0.0093466,           0.0093466
                 200,             0.10401,            0.026417,           0.0058761,             0.73671,             0.54341,             0.57205,             0.31322,            0.088049,            0.017746,           0.0095108,           0.0093433,           0.0093433,           0.0093433
                 201,             0.10425,            0.026193,           0.0059336,             0.73435,             0.54369,             0.57152,             0.31326,            0.088032,            0.017738,           0.0095174,             0.00934,             0.00934,             0.00934
                 202,             0.10367,            0.025862,           0.0056985,               0.737,             0.54458,             0.57241,             0.31389,            0.088015,            0.017738,           0.0095198,           0.0093367,           0.0093367,           0.0093367
                 203,             0.10453,            0.026561,           0.0062825,             0.73211,             0.54586,             0.57283,             0.31415,            0.087997,            0.017745,           0.0095226,           0.0093334,           0.0093334,           0.0093334
                 204,             0.10432,            0.026504,           0.0061319,             0.73181,              0.5471,             0.57325,             0.31451,            0.087977,            0.017747,           0.0095298,           0.0093301,           0.0093301,           0.0093301
                 205,             0.10476,            0.026711,           0.0071345,             0.73106,             0.54649,             0.57324,             0.31493,            0.087946,            0.017743,           0.0094967,           0.0093268,           0.0093268,           0.0093268
                 206,              0.1043,            0.026557,           0.0059457,             0.72402,             0.55057,             0.57389,             0.31527,            0.087923,            0.017749,           0.0094946,           0.0093235,           0.0093235,           0.0093235
                 207,             0.10345,             0.02623,           0.0058826,             0.72127,             0.55283,             0.57432,             0.31595,            0.087902,            0.017742,           0.0094926,           0.0093202,           0.0093202,           0.0093202
                 208,             0.10362,            0.026325,           0.0057847,             0.72203,              0.5537,             0.57511,             0.31642,            0.087873,            0.017747,           0.0094795,           0.0093169,           0.0093169,           0.0093169
                 209,             0.10644,            0.027706,           0.0088433,             0.71957,             0.55481,             0.57553,             0.31686,            0.087833,            0.017745,           0.0094762,           0.0093136,           0.0093136,           0.0093136
                 210,             0.10405,            0.026472,           0.0060478,             0.72513,             0.55362,             0.57607,             0.31719,            0.087821,             0.01775,           0.0094839,           0.0093103,           0.0093103,           0.0093103
                 211,             0.10412,            0.026353,           0.0059274,             0.73363,             0.54989,             0.57665,             0.31768,            0.087803,            0.017753,           0.0094877,            0.009307,            0.009307,            0.009307
                 212,             0.10391,            0.026254,           0.0058026,             0.73185,             0.55042,             0.57703,              0.3177,            0.087785,            0.017746,           0.0094886,           0.0093037,           0.0093037,           0.0093037
                 213,             0.10408,            0.026099,           0.0060766,              0.7329,             0.55016,             0.57755,             0.31805,            0.087772,            0.017752,           0.0094953,           0.0093004,           0.0093004,           0.0093004
                 214,             0.10343,            0.025985,            0.005805,             0.73493,             0.54908,             0.57802,             0.31817,            0.087756,            0.017757,           0.0094982,           0.0092971,           0.0092971,           0.0092971
                 215,             0.10298,            0.025964,           0.0061706,             0.71998,             0.55766,             0.57799,             0.31844,            0.087738,            0.017755,           0.0094955,           0.0092938,           0.0092938,           0.0092938
                 216,             0.10273,            0.026345,           0.0065406,             0.71948,             0.55845,             0.57807,             0.31867,            0.087721,            0.017755,           0.0094926,           0.0092905,           0.0092905,           0.0092905
                 217,             0.10357,            0.025918,           0.0058107,             0.72373,             0.55625,             0.57871,             0.31926,            0.087712,            0.017756,           0.0094921,           0.0092872,           0.0092872,           0.0092872
                 218,             0.10337,            0.026253,           0.0056931,              0.7484,             0.54269,             0.57838,             0.31884,            0.087696,            0.017752,           0.0094906,           0.0092839,           0.0092839,           0.0092839
                 219,             0.10373,            0.026262,             0.00676,             0.72294,             0.55762,             0.57879,             0.31901,             0.08767,            0.017753,           0.0094773,           0.0092806,           0.0092806,           0.0092806
                 220,             0.10364,            0.026739,           0.0067855,             0.73258,             0.55321,             0.57824,             0.31896,            0.087655,            0.017738,           0.0094587,           0.0092773,           0.0092773,           0.0092773
                 221,             0.10401,            0.026314,           0.0058392,             0.73676,             0.55074,             0.57843,             0.31926,            0.087646,            0.017741,            0.009447,            0.009274,            0.009274,            0.009274
                 222,             0.10477,            0.026913,           0.0070609,             0.73539,             0.55094,             0.57761,             0.31892,            0.087665,            0.017738,           0.0094594,           0.0092707,           0.0092707,           0.0092707
                 223,             0.10432,            0.026682,           0.0066958,             0.72796,             0.55418,             0.57766,              0.3192,            0.087675,            0.017735,           0.0094611,           0.0092674,           0.0092674,           0.0092674
                 224,             0.10383,            0.026975,            0.005725,             0.73432,             0.55064,             0.57736,             0.31924,             0.08768,            0.017743,           0.0094705,           0.0092641,           0.0092641,           0.0092641
                 225,             0.10347,            0.026616,           0.0070058,             0.73359,             0.55025,             0.57762,             0.31993,            0.087662,            0.017747,           0.0094669,           0.0092608,           0.0092608,           0.0092608
                 226,              0.1037,            0.026233,           0.0059086,             0.72896,             0.55285,             0.57773,             0.32033,            0.087656,            0.017753,           0.0094667,           0.0092575,           0.0092575,           0.0092575
                 227,             0.10351,            0.026019,           0.0056325,             0.73002,             0.55287,             0.57777,             0.32013,            0.087646,            0.017764,            0.009467,           0.0092542,           0.0092542,           0.0092542
                 228,             0.10375,            0.026318,           0.0056112,             0.73225,             0.55168,             0.57804,              0.3204,            0.087642,            0.017768,             0.00947,           0.0092509,           0.0092509,           0.0092509
                 229,             0.10459,            0.026515,           0.0078534,             0.72894,             0.55342,             0.57843,             0.32071,            0.087622,             0.01777,           0.0094673,           0.0092476,           0.0092476,           0.0092476
                 230,             0.10339,            0.026671,           0.0062878,             0.73535,              0.5504,             0.57818,             0.32075,            0.087603,            0.017775,            0.009456,           0.0092443,           0.0092443,           0.0092443
                 231,             0.10359,            0.026193,           0.0058166,             0.73527,             0.55106,             0.57857,             0.32082,            0.087584,            0.017773,           0.0094474,            0.009241,            0.009241,            0.009241
                 232,             0.10304,            0.026054,           0.0058828,             0.72113,             0.55845,             0.57869,             0.32116,            0.087574,            0.017779,           0.0094518,           0.0092377,           0.0092377,           0.0092377
                 233,             0.10287,              0.0256,           0.0057556,               0.727,             0.55634,             0.57918,             0.32164,            0.087554,            0.017786,           0.0094563,           0.0092344,           0.0092344,           0.0092344
                 234,             0.10378,            0.026216,           0.0065884,             0.73118,             0.55497,             0.57871,             0.32179,            0.087536,            0.017789,           0.0094462,           0.0092311,           0.0092311,           0.0092311
                 235,             0.10392,            0.026615,           0.0064938,             0.73731,             0.55219,             0.57929,             0.32192,            0.087526,            0.017796,           0.0094471,           0.0092278,           0.0092278,           0.0092278
                 236,             0.10371,            0.026238,            0.005989,             0.72907,             0.55642,             0.57941,             0.32213,             0.08752,            0.017799,           0.0094536,           0.0092245,           0.0092245,           0.0092245
                 237,             0.10411,            0.026802,           0.0066791,             0.72985,             0.55486,             0.57958,             0.32252,            0.087506,            0.017797,            0.009456,           0.0092212,           0.0092212,           0.0092212
                 238,             0.10501,            0.027581,           0.0079199,             0.72332,             0.55751,             0.57942,             0.32224,            0.087533,            0.017792,           0.0095088,           0.0092179,           0.0092179,           0.0092179
                 239,             0.10523,             0.02721,           0.0071701,             0.73276,             0.55344,             0.58039,              0.3222,            0.087556,            0.017797,           0.0095349,           0.0092146,           0.0092146,           0.0092146
                 240,             0.10381,            0.026261,           0.0063671,             0.73333,             0.55382,             0.57963,             0.32223,            0.087564,            0.017801,            0.009534,           0.0092113,           0.0092113,           0.0092113
                 241,             0.10408,            0.026245,           0.0057883,             0.73268,             0.55414,             0.58005,             0.32231,            0.087567,            0.017805,            0.009542,            0.009208,            0.009208,            0.009208
                 242,             0.10407,            0.026148,           0.0056596,             0.72795,             0.55718,             0.58071,             0.32261,            0.087564,            0.017809,           0.0095461,           0.0092047,           0.0092047,           0.0092047
                 243,             0.10329,            0.025865,           0.0059582,             0.73834,             0.55293,             0.58092,             0.32275,             0.08755,            0.017811,           0.0095464,           0.0092014,           0.0092014,           0.0092014
                 244,             0.10309,            0.025927,           0.0056498,             0.73875,             0.55322,             0.58154,             0.32285,            0.087541,            0.017808,           0.0095468,           0.0091981,           0.0091981,           0.0091981
                 245,             0.10286,            0.026139,           0.0055623,             0.73893,             0.55239,             0.58134,             0.32303,            0.087526,            0.017813,           0.0095298,           0.0091948,           0.0091948,           0.0091948
                 246,              0.1033,            0.025959,           0.0055821,             0.73865,             0.55237,              0.5814,             0.32323,            0.087511,            0.017802,           0.0095066,           0.0091915,           0.0091915,           0.0091915
                 247,               0.103,             0.02583,           0.0059239,             0.73264,             0.55444,             0.58153,             0.32314,            0.087497,            0.017817,           0.0094931,           0.0091882,           0.0091882,           0.0091882
                 248,              0.1038,            0.025868,            0.005716,             0.73509,             0.55272,             0.58131,              0.3232,            0.087487,            0.017809,           0.0094782,           0.0091849,           0.0091849,           0.0091849
                 249,             0.10305,            0.025966,           0.0056454,             0.73536,             0.55345,             0.58159,             0.32316,            0.087471,             0.01781,           0.0094691,           0.0091816,           0.0091816,           0.0091816
                 250,             0.10284,            0.025827,           0.0060712,             0.71397,             0.56464,             0.58107,             0.32304,            0.087449,            0.017816,           0.0094659,           0.0091783,           0.0091783,           0.0091783
                 251,             0.10441,            0.027064,            0.006537,             0.71819,             0.56206,             0.58112,             0.32331,            0.087424,            0.017811,           0.0094722,            0.009175,            0.009175,            0.009175
                 252,             0.10277,            0.026033,           0.0058094,             0.71806,             0.56272,             0.58132,             0.32371,            0.087403,             0.01782,           0.0094752,           0.0091717,           0.0091717,           0.0091717
                 253,             0.10304,            0.026115,           0.0054746,              0.7155,             0.56428,             0.58118,             0.32382,            0.087382,            0.017822,           0.0094773,           0.0091684,           0.0091684,           0.0091684
                 254,             0.10318,            0.025696,           0.0055318,              0.7114,             0.56664,             0.58161,             0.32416,            0.087358,            0.017824,           0.0094627,           0.0091651,           0.0091651,           0.0091651
                 255,             0.10273,            0.025915,           0.0058729,             0.70966,              0.5677,             0.58187,             0.32407,            0.087339,            0.017831,           0.0094399,           0.0091618,           0.0091618,           0.0091618
                 256,             0.10338,            0.026311,           0.0059145,             0.71902,             0.56202,             0.58207,             0.32429,            0.087325,            0.017825,           0.0094232,           0.0091585,           0.0091585,           0.0091585
                 257,             0.10322,            0.025953,           0.0056001,             0.71652,             0.56452,             0.58214,              0.3246,             0.08731,            0.017829,           0.0094147,           0.0091552,           0.0091552,           0.0091552
                 258,             0.10248,            0.025636,           0.0054969,             0.71704,             0.56326,             0.58167,             0.32443,            0.087299,            0.017834,           0.0094166,           0.0091519,           0.0091519,           0.0091519
                 259,             0.10266,            0.025913,           0.0056523,             0.71115,             0.56631,             0.58191,             0.32451,            0.087285,            0.017831,           0.0094084,           0.0091486,           0.0091486,           0.0091486
                 260,             0.10241,            0.025653,           0.0058363,             0.71837,             0.56249,             0.58254,             0.32437,             0.08727,            0.017831,           0.0093993,           0.0091453,           0.0091453,           0.0091453
                 261,             0.10275,            0.025564,            0.005578,             0.70859,             0.56822,             0.58259,              0.3246,            0.087256,            0.017836,           0.0093826,            0.009142,            0.009142,            0.009142
                 262,             0.10191,            0.025199,           0.0055351,             0.71476,             0.56414,             0.58273,              0.3248,            0.087246,             0.01784,           0.0093839,           0.0091387,           0.0091387,           0.0091387
                 263,             0.10295,            0.026173,           0.0057403,             0.71883,             0.56134,             0.58295,             0.32534,            0.087233,            0.017835,           0.0093852,           0.0091354,           0.0091354,           0.0091354
                 264,             0.10254,             0.02639,           0.0056197,              0.7221,             0.56068,             0.58386,             0.32594,            0.087232,            0.017832,           0.0093992,           0.0091321,           0.0091321,           0.0091321
                 265,             0.10294,            0.026083,            0.005581,             0.72269,             0.55892,             0.58336,             0.32604,            0.087229,            0.017833,           0.0094052,           0.0091288,           0.0091288,           0.0091288
                 266,             0.10243,            0.025572,           0.0054351,             0.72523,             0.55804,             0.58434,             0.32646,            0.087218,            0.017836,            0.009406,           0.0091255,           0.0091255,           0.0091255
                 267,              0.1031,            0.025584,           0.0055763,             0.73351,             0.55387,             0.58438,             0.32674,            0.087216,            0.017839,           0.0094114,           0.0091222,           0.0091222,           0.0091222
                 268,             0.10297,            0.025699,           0.0055172,             0.73123,             0.55511,             0.58511,             0.32685,            0.087216,            0.017842,           0.0094111,           0.0091189,           0.0091189,           0.0091189
                 269,             0.10291,            0.026332,           0.0062331,             0.72283,             0.55915,             0.58478,             0.32677,              0.0872,            0.017843,           0.0094056,           0.0091156,           0.0091156,           0.0091156
                 270,             0.10309,            0.025932,           0.0061066,             0.70638,             0.56907,             0.58546,              0.3269,            0.087193,            0.017848,           0.0094087,           0.0091123,           0.0091123,           0.0091123
                 271,             0.10345,            0.026466,           0.0064739,             0.72423,             0.55861,             0.58531,             0.32688,            0.087183,            0.017845,           0.0094238,            0.009109,            0.009109,            0.009109
                 272,             0.10281,            0.025954,           0.0059426,             0.72683,             0.55784,             0.58533,             0.32709,            0.087176,            0.017847,           0.0094216,           0.0091057,           0.0091057,           0.0091057
                 273,             0.10333,            0.025971,           0.0055084,             0.72242,             0.56122,             0.58518,             0.32649,            0.087185,            0.017853,           0.0094279,           0.0091024,           0.0091024,           0.0091024
                 274,              0.1024,            0.025776,           0.0056233,             0.72446,             0.55872,             0.58387,             0.32631,            0.087182,            0.017846,           0.0094324,           0.0090991,           0.0090991,           0.0090991
                 275,             0.10305,            0.025947,           0.0059485,             0.72667,             0.55696,             0.58358,             0.32644,            0.087166,            0.017853,           0.0094191,           0.0090958,           0.0090958,           0.0090958
                 276,             0.10296,            0.026067,           0.0058212,             0.72661,             0.55713,             0.58364,             0.32682,            0.087173,            0.017859,           0.0094215,           0.0090925,           0.0090925,           0.0090925
                 277,             0.10431,             0.02623,           0.0067497,             0.72642,             0.55605,             0.58363,             0.32656,            0.087169,            0.017854,            0.009427,           0.0090892,           0.0090892,           0.0090892
                 278,             0.10438,            0.027377,           0.0063894,             0.72373,             0.55826,             0.58445,              0.3266,            0.087144,            0.017902,           0.0094392,           0.0090859,           0.0090859,           0.0090859
                 279,             0.10428,            0.026738,           0.0068092,             0.71862,             0.55989,             0.58405,             0.32671,            0.087134,            0.017935,           0.0094495,           0.0090826,           0.0090826,           0.0090826
                 280,             0.10349,            0.026295,           0.0057611,             0.71966,                0.56,             0.58452,             0.32654,            0.087134,            0.017967,           0.0094462,           0.0090793,           0.0090793,           0.0090793
                 281,             0.10313,            0.025516,           0.0056712,             0.71975,             0.55904,             0.58445,             0.32694,            0.087129,            0.017985,           0.0094407,            0.009076,            0.009076,            0.009076
                 282,             0.10298,            0.025529,           0.0057316,              0.7071,             0.56561,             0.58371,             0.32696,            0.087127,            0.017996,           0.0094455,           0.0090727,           0.0090727,           0.0090727
                 283,             0.10294,             0.02592,           0.0054484,             0.72161,              0.5573,             0.58379,             0.32701,            0.087116,               0.018,           0.0094447,           0.0090694,           0.0090694,           0.0090694
                 284,             0.10253,             0.02583,           0.0054221,             0.71369,              0.5617,             0.58367,               0.327,            0.087102,            0.018003,           0.0094404,           0.0090661,           0.0090661,           0.0090661
                 285,             0.10231,            0.025308,           0.0056933,             0.71075,             0.56226,             0.58321,             0.32751,            0.087097,            0.018006,            0.009435,           0.0090628,           0.0090628,           0.0090628
                 286,             0.10297,            0.025884,            0.006068,             0.71711,             0.55938,             0.58358,             0.32722,            0.087078,             0.01801,           0.0094253,           0.0090595,           0.0090595,           0.0090595
                 287,             0.10302,            0.025707,           0.0063154,             0.71604,             0.55902,             0.58336,             0.32701,            0.087077,            0.018015,           0.0094294,           0.0090562,           0.0090562,           0.0090562
                 288,             0.10282,            0.025497,            0.005503,             0.70495,             0.56564,             0.58363,             0.32717,            0.087085,            0.018009,           0.0094353,           0.0090529,           0.0090529,           0.0090529
                 289,             0.10237,            0.025587,           0.0053608,              0.7196,             0.55653,             0.58342,             0.32768,            0.087094,            0.018013,           0.0094396,           0.0090496,           0.0090496,           0.0090496
                 290,             0.10269,            0.025483,           0.0055975,             0.71803,             0.55906,             0.58432,              0.3279,            0.087099,            0.018007,           0.0094442,           0.0090463,           0.0090463,           0.0090463
                 291,              0.1034,            0.026008,           0.0055629,             0.71527,             0.55998,             0.58447,             0.32799,            0.087092,            0.018008,            0.009443,            0.009043,            0.009043,            0.009043
                 292,              0.1027,             0.02581,           0.0053644,             0.71825,             0.55958,             0.58492,             0.32819,            0.087084,               0.018,           0.0094477,           0.0090397,           0.0090397,           0.0090397
                 293,             0.10289,            0.025795,           0.0057654,             0.71417,             0.56083,             0.58479,             0.32842,            0.087071,            0.018002,           0.0094418,           0.0090364,           0.0090364,           0.0090364
                 294,             0.10255,             0.02555,            0.005293,             0.72031,             0.55879,             0.58542,             0.32868,            0.087054,               0.018,           0.0094301,           0.0090331,           0.0090331,           0.0090331
                 295,             0.10244,            0.025342,            0.005363,             0.70484,             0.56771,             0.58583,             0.32898,             0.08704,            0.018004,           0.0094332,           0.0090298,           0.0090298,           0.0090298
                 296,             0.10205,            0.025552,           0.0052102,             0.70643,             0.56687,             0.58605,             0.32928,            0.087028,            0.017999,           0.0094457,           0.0090265,           0.0090265,           0.0090265
                 297,             0.10233,            0.025599,           0.0053799,             0.71417,             0.56272,             0.58598,              0.3294,            0.087022,            0.018004,           0.0094576,           0.0090232,           0.0090232,           0.0090232
                 298,              0.1031,            0.025694,            0.005309,              0.7162,             0.56215,             0.58609,             0.32956,             0.08702,            0.017998,           0.0094712,           0.0090199,           0.0090199,           0.0090199
                 299,             0.10319,            0.025957,           0.0058904,             0.71249,              0.5627,             0.58546,             0.32943,            0.087004,            0.018011,           0.0094653,           0.0090166,           0.0090166,           0.0090166
                 300,             0.10381,            0.026512,           0.0066954,             0.71764,             0.55943,             0.58514,             0.32947,             0.08699,            0.018012,            0.009476,           0.0090133,           0.0090133,           0.0090133
                 301,             0.10284,            0.026308,           0.0058813,             0.71728,              0.5603,             0.58563,             0.32952,             0.08699,            0.018013,           0.0094853,             0.00901,             0.00901,             0.00901
                 302,             0.10286,            0.025694,           0.0052777,             0.71335,             0.56208,             0.58504,             0.32958,             0.08699,            0.018017,           0.0094904,           0.0090067,           0.0090067,           0.0090067
                 303,             0.10323,            0.026017,           0.0054304,             0.72417,             0.55527,             0.58447,             0.32941,            0.086963,            0.018014,            0.009501,           0.0090034,           0.0090034,           0.0090034
                 304,             0.10252,            0.025412,           0.0054385,             0.70165,             0.56942,             0.58507,             0.32975,            0.086954,             0.01802,           0.0095056,           0.0090001,           0.0090001,           0.0090001
                 305,             0.10258,            0.025359,           0.0052146,             0.70821,             0.56713,              0.5859,             0.32974,            0.086949,             0.01802,           0.0095044,           0.0089968,           0.0089968,           0.0089968
                 306,             0.10263,            0.025434,           0.0053849,             0.71456,             0.56291,             0.58543,             0.33009,            0.086937,            0.018013,           0.0094974,           0.0089935,           0.0089935,           0.0089935
                 307,             0.10296,            0.025724,            0.005998,              0.7123,             0.56505,             0.58586,             0.33019,            0.086926,            0.018016,           0.0094877,           0.0089902,           0.0089902,           0.0089902
                 308,             0.10232,            0.025861,           0.0057551,             0.71524,             0.56463,             0.58619,             0.33032,            0.086916,            0.018016,           0.0094847,           0.0089869,           0.0089869,           0.0089869
                 309,              0.1029,            0.025761,           0.0054147,             0.71312,             0.56424,             0.58558,             0.33035,            0.086916,            0.018012,           0.0094849,           0.0089836,           0.0089836,           0.0089836
                 310,             0.10205,            0.025577,           0.0051345,              0.7129,               0.565,             0.58618,             0.33062,            0.086913,            0.018003,           0.0094921,           0.0089803,           0.0089803,           0.0089803
                 311,             0.10269,            0.025692,            0.005273,             0.71342,             0.56387,              0.5859,             0.33084,            0.086906,            0.018002,           0.0094904,            0.008977,            0.008977,            0.008977
                 312,             0.10338,            0.025753,            0.005724,             0.71225,             0.56494,             0.58629,             0.33092,            0.086907,            0.018004,           0.0094957,           0.0089737,           0.0089737,           0.0089737
                 313,             0.10264,            0.026067,           0.0063173,             0.71025,             0.56668,              0.5863,             0.33087,            0.086894,            0.018001,           0.0094829,           0.0089704,           0.0089704,           0.0089704
                 314,             0.10317,            0.026041,           0.0061153,             0.70977,             0.56679,             0.58659,             0.33091,             0.08689,             0.01801,           0.0094702,           0.0089671,           0.0089671,           0.0089671
                 315,             0.10219,            0.025514,           0.0054076,             0.70385,             0.57144,             0.58713,             0.33076,            0.086885,            0.018012,           0.0094517,           0.0089638,           0.0089638,           0.0089638
                 316,             0.10249,            0.025876,           0.0055807,             0.70939,             0.56865,             0.58742,              0.3315,            0.086881,             0.01801,           0.0094451,           0.0089605,           0.0089605,           0.0089605
